Point1,Point2,Heuristics
A,C,11.2595447
B,C,3.1248673
B,A,3.0931157
C,A,0.16456010000000001
A,B,1.7957942
C,B,0.15644160000000001
A,C,14.9741907
B,C,3.1090392999999996
B,A,3.0774202999999996
C,A,0.1533528
A,B,1.7944793
C,B,0.1560353
A,C,27.905088
B,C,3.093139
B,A,3.073187
C,A,0.1525215
A,B,1.7951633
C,B,0.1572096
A,C,20.5137958
B,C,3.0627873
B,A,3.2431085
C,A,0.1572875
A,B,1.7763147000000001
C,B,0.15467650000000002
A,C,9.8880578
B,C,3.0448396
B,A,3.0323618999999997
C,A,0.15241870000000002
A,B,1.8092347
C,B,0.155889
A,C,5.260032
B,C,3.0365927000000004
B,A,3.2114176
C,A,0.1577144
A,B,1.8197606
C,B,0.16197060000000002
A,C,6.4360767
B,C,3.1358794
B,A,3.0641187999999997
C,A,0.1529137
A,B,1.7728552
C,B,0.1575812
A,C,4.1412572999999995
B,C,3.2262441
B,A,3.159041
C,A,0.15767089999999997
A,B,1.7792181
C,B,0.154582
A,C,4.7745607
B,C,3.1403602999999998
B,A,3.0766901
C,A,0.1641192
A,B,1.8227906
C,B,0.15325260000000002
A,C,4.4965818
B,C,3.9291162
B,A,3.1111287
C,A,0.16177239999999998
A,B,1.7728905
C,B,0.15792579999999998
A,C,5.329877400000001
B,C,3.1541728
B,A,3.0509543
C,A,0.1529142
A,B,1.7730146
C,B,0.1577051
A,C,4.3044958
B,C,3.2294113
B,A,3.0759830000000004
C,A,0.15580750000000002
A,B,1.7954873
C,B,0.15434579999999998
A,C,3.7327374
B,C,3.1032025
B,A,3.1058234
C,A,0.1580259
A,B,1.7963643
C,B,0.15655460000000002
A,C,5.271354
B,C,3.1094644
B,A,3.1854638
C,A,0.1606577
A,B,1.8009741999999997
C,B,0.15341110000000002
A,C,5.9943118
B,C,3.1194632999999996
B,A,3.0777563999999997
C,A,0.1564059
A,B,1.7752237000000002
C,B,0.1539824
A,C,4.0816917
B,C,3.1498631
B,A,3.0775725
C,A,0.1558241
A,B,1.7961304
C,B,0.1538411
A,C,4.4068652
B,C,3.0810019
B,A,3.0591742
C,A,0.15576429999999997
A,B,1.8213896
C,B,0.1546921
A,C,5.474633
B,C,3.2247843
B,A,3.0884292999999996
C,A,0.15586629999999999
A,B,1.7827288
C,B,0.1578296
A,C,6.0897538
B,C,3.1885293999999997
B,A,3.2216887
C,A,0.1565714
A,B,1.8027436999999997
C,B,0.155867
A,C,4.496169
B,C,3.1168011000000004
B,A,3.0900025
C,A,0.1567822
A,B,1.7956859
C,B,0.15789370000000003
A,C,9.9915169
B,C,3.1867372
B,A,3.1751666000000003
C,A,0.1563312
A,B,1.7944673
C,B,0.16003900000000001
A,C,6.2396415
B,C,3.2296087000000004
B,A,3.1051799
C,A,0.15767379999999998
A,B,1.7754976999999998
C,B,0.1581487
A,C,22.215514600000002
B,C,3.1046411
B,A,3.1317207000000002
C,A,0.157753
A,B,1.7994078000000002
C,B,0.1613128
A,C,8.5718104
B,C,3.1254791
B,A,3.1730068
C,A,0.1578311
A,B,1.7842715
C,B,0.1563081
A,C,9.956929800000001
B,C,3.1719503
B,A,3.1555967000000003
C,A,0.15637020000000001
A,B,1.7966139
C,B,0.1579359
A,C,8.8644626
B,C,3.038522
B,A,3.0582212
C,A,0.1534283
A,B,1.7967407
C,B,0.15706389999999998
A,C,12.8937444
B,C,3.1017952
B,A,3.0994781000000002
C,A,0.16143239999999998
A,B,1.8301140999999999
C,B,0.1552115
A,C,11.1477226
B,C,3.0355902
B,A,3.1557409
C,A,0.1546469
A,B,1.7952859
C,B,0.1561888
A,C,17.7204078
B,C,3.1380052000000003
B,A,3.1218463
C,A,0.15765389999999999
A,B,1.8273811
C,B,0.15609920000000002
A,C,9.9415666
B,C,3.1225484
B,A,3.0521057
C,A,0.1530599
A,B,1.7736489
C,B,0.1615374
A,C,6.9015963000000005
B,C,3.0356366
B,A,3.0351455
C,A,0.155864
A,B,1.8114877
C,B,0.1528256
A,C,20.1318822
B,C,3.0364928
B,A,3.036907
C,A,0.156369
A,B,1.8161716
C,B,0.1643294
A,C,7.835292699999999
B,C,3.1655303
B,A,3.1120172999999998
C,A,0.1611977
A,B,1.7731013
C,B,0.1532207
A,C,7.9616084
B,C,3.1287958
B,A,3.037344
C,A,0.1523622
A,B,1.7715327
C,B,0.1556408
A,C,15.618156400000002
B,C,3.1095547
B,A,3.0278605
C,A,0.1559362
A,B,1.8273437
C,B,0.1560068
A,C,9.359606
B,C,3.1062078
B,A,3.0694717999999996
C,A,0.1530884
A,B,1.7727400000000002
C,B,0.1584568
A,C,13.384804500000001
B,C,3.1088400000000003
B,A,3.095325
C,A,0.1577557
A,B,1.8302894
C,B,0.1530781
A,C,7.55981
B,C,3.0256708999999997
B,A,3.1051125
C,A,0.1569625
A,B,1.8012335
C,B,0.1591624
A,C,8.317138799999999
B,C,3.1151601
B,A,3.1161154
C,A,0.16082879999999997
A,B,1.8110779
C,B,0.15448710000000002
A,C,4.6522848
B,C,3.1495252
B,A,3.1821343
C,A,0.1614213
A,B,1.7950966
C,B,0.1574036
A,C,3.9934912
B,C,3.1159667
B,A,3.1121491000000003
C,A,0.15217070000000002
A,B,1.79462
C,B,0.1576826
A,C,8.107559599999998
B,C,3.0267832
B,A,3.0319563
C,A,0.1556219
A,B,1.7769452
C,B,0.1573843
A,C,8.6055655
B,C,3.0715272999999996
B,A,3.0303036
C,A,0.15545989999999998
A,B,1.7770367
C,B,0.15333239999999998
A,C,9.422050500000001
B,C,3.1273782000000003
B,A,3.0933937
C,A,0.1575856
A,B,1.8142652
C,B,0.158824
A,C,4.5272687000000005
B,C,3.0923517000000005
B,A,3.0729737
C,A,0.156331
A,B,1.8288543
C,B,0.1545415
A,C,4.5004913
B,C,3.045288
B,A,3.1001464
C,A,0.16341570000000002
A,B,1.7752441000000003
C,B,0.1547926
A,C,4.245559200000001
B,C,3.0604281
B,A,3.1129902
C,A,0.1546679
A,B,1.7948629
C,B,0.1586795
A,C,4.0654513
B,C,3.2195148999999996
B,A,3.1142412999999998
C,A,0.1561594
A,B,1.7726201
C,B,0.1549988
A,C,4.0393275
B,C,3.0390456
B,A,3.1050346
C,A,0.1569549
A,B,1.7776881999999998
C,B,0.1579776
A,C,4.0831345
B,C,3.1059477
B,A,3.1049263
C,A,0.1546129
A,B,1.8069571
C,B,0.1543973
A,C,3.8019798
B,C,3.0832442
B,A,3.0228322999999997
C,A,0.1559325
A,B,1.7761421000000002
C,B,0.1560076
A,C,3.7962766
B,C,3.1484958
B,A,3.1578867
C,A,0.1547643
A,B,1.831411
C,B,0.1592493
A,C,3.9683691
B,C,5.1574705000000005
B,A,3.0385879
C,A,0.15636670000000003
A,B,2.6825005
C,B,0.16523089999999999
A,C,3.7758739
B,C,3.1613337
B,A,3.0196467
C,A,0.1551181
A,B,1.7735773000000001
C,B,0.1626844
A,C,3.7169982000000004
B,C,3.1054923
B,A,3.0885296
C,A,0.15302000000000002
A,B,1.8011046000000002
C,B,0.1570175
A,C,4.0219092000000005
B,C,3.1543224999999997
B,A,3.125577
C,A,0.1558019
A,B,1.776203
C,B,0.1578895
A,C,3.857783
B,C,3.1162138
B,A,3.0586661
C,A,0.1562623
A,B,1.8224772
C,B,0.15906389999999998
A,C,4.3811227
B,C,3.0384027999999996
B,A,3.0365337
C,A,0.15603029999999998
A,B,1.8214650000000001
C,B,0.1545629
A,C,4.1312756
B,C,3.1161659999999998
B,A,3.1010224
C,A,0.1554565
A,B,1.7762788
C,B,0.1524218
A,C,4.7229276
B,C,4.105173000000001
B,A,3.042652
C,A,0.1559262
A,B,1.8001147000000002
C,B,0.1547954
A,C,4.2808889
B,C,3.1163535
B,A,3.103141
C,A,0.1602107
A,B,1.799582
C,B,0.1545999
A,C,4.5687776
B,C,3.0353502
B,A,3.1910543
C,A,0.1558825
A,B,1.7967955000000002
C,B,0.1560223
A,C,6.9185059
B,C,3.1276826
B,A,3.1021397
C,A,0.1575241
A,B,1.7961866999999998
C,B,0.1529066
A,C,6.3239584
B,C,3.0969868
B,A,3.1564852
C,A,0.1519158
A,B,1.8001926
C,B,0.15537
A,C,6.1998652
B,C,3.1043554
B,A,3.1051261
C,A,0.1575989
A,B,1.7737127000000001
C,B,0.1547223
A,C,4.2866351
B,C,3.1578310000000003
B,A,3.1060369
C,A,0.15476410000000002
A,B,1.8274739
C,B,0.1554674
A,C,4.1212129
B,C,3.1594353
B,A,3.136945
C,A,0.159824
A,B,1.7853188000000002
C,B,0.1587102
A,C,4.3298633
B,C,3.2423157
B,A,3.237631
C,A,0.1577637
A,B,1.8242707999999999
C,B,0.1610572
A,C,4.568968900000001
B,C,3.1644375
B,A,3.0733902000000004
C,A,0.1562791
A,B,1.7731011000000003
C,B,0.1588785
A,C,4.0391234
B,C,3.0220979
B,A,3.177166
C,A,0.15457620000000002
A,B,1.7955887
C,B,0.1525673
A,C,6.9897523
B,C,3.0982933999999998
B,A,3.1141132000000002
C,A,0.1548455
A,B,1.8045678
C,B,0.1557252
A,C,5.4031592
B,C,3.0340667999999997
B,A,3.1022634
C,A,0.15645
A,B,1.8014773
C,B,0.155517
A,C,4.4291158
B,C,3.1087873
B,A,3.0291892999999996
C,A,0.1526475
A,B,1.8107346000000002
C,B,0.1559474
A,C,5.1035755
B,C,3.1138497
B,A,3.1201049
C,A,0.1572514
A,B,1.7783758
C,B,0.1543885
A,C,8.2165042
B,C,3.0502667000000003
B,A,3.1019023
C,A,0.15783339999999998
A,B,1.784205
C,B,0.15648320000000002
A,C,7.1570156
B,C,3.1086521
B,A,3.1670615
C,A,0.15540739999999997
A,B,1.8194656000000002
C,B,0.161794
A,C,12.7410389
B,C,3.0920739
B,A,3.0354745
C,A,0.1526662
A,B,1.823752
C,B,0.1615404
A,C,8.1483517
B,C,3.1196495
B,A,3.0558271
C,A,0.1524445
A,B,1.7728328
C,B,0.15773470000000003
A,C,5.7766428
B,C,3.1069939
B,A,3.0346724999999997
C,A,0.15451420000000002
A,B,1.7752556000000002
C,B,0.15746010000000002
A,C,4.7372156
B,C,3.0260073
B,A,3.1153266
C,A,0.15793729999999997
A,B,1.800315
C,B,0.1572573
A,C,4.5821093
B,C,3.0380547000000004
B,A,3.1149348
C,A,0.1575075
A,B,1.7988238999999997
C,B,0.1534773
A,C,6.4374748
B,C,4.7959238
B,A,3.2179188
C,A,0.1573513
A,B,1.772854
C,B,0.15538659999999999
A,C,4.8373482
B,C,3.104941
B,A,3.0617636000000004
C,A,0.1565707
A,B,1.7726343999999998
C,B,0.155995
A,C,14.8305003
B,C,3.1451567000000002
B,A,3.112227
C,A,0.1614075
A,B,1.7984987
C,B,0.1581082
A,C,11.649442
B,C,3.1085996
B,A,3.1085492
C,A,0.157774
A,B,1.7722464
C,B,0.15369770000000002
A,C,9.2245816
B,C,3.1025951000000003
B,A,3.0312152
C,A,0.1558017
A,B,1.7770107
C,B,0.15285079999999998
A,C,6.937092999999999
B,C,3.0540992
B,A,3.0636947
C,A,0.15908889999999998
A,B,1.8309369
C,B,0.1535123
A,C,13.3245358
B,C,3.0327592
B,A,3.1056932
C,A,0.1598704
A,B,1.7738353
C,B,0.1546708
A,C,10.33962
B,C,3.0969681000000002
B,A,3.1528597
C,A,0.1559713
A,B,1.7822991999999998
C,B,0.1525022
A,C,13.165327
B,C,3.0537417999999996
B,A,3.1026724
C,A,0.1579104
A,B,1.7983903
C,B,0.1573963
A,C,11.2295694
B,C,3.0864251
B,A,3.0999828999999997
C,A,0.1557416
A,B,1.7744041000000002
C,B,0.1542936
A,C,5.496493599999999
B,C,3.1209898999999997
B,A,3.1032083999999998
C,A,0.15757770000000001
A,B,1.8272125
C,B,0.15269770000000002
A,C,4.2569221
B,C,3.3702071000000005
B,A,3.0728351
C,A,0.1565271
A,B,1.7731821
C,B,0.1541594
A,C,6.4579009
B,C,3.1199263
B,A,3.0949617999999997
C,A,0.1608011
A,B,1.7966397
C,B,0.15300650000000002
A,C,15.05976
B,C,3.1417314999999997
B,A,3.0610548
C,A,0.1563654
A,B,1.7747929
C,B,0.1539627
A,C,22.189825
B,C,3.1104846
B,A,3.0251693
C,A,0.1552199
A,B,1.7753246999999999
C,B,0.15407079999999998
A,C,8.9911406
B,C,3.0683853
B,A,3.0732939
C,A,0.15294520000000003
A,B,1.809612
C,B,0.15572750000000002
A,C,7.1596337
B,C,3.1631002999999995
B,A,3.1400617000000004
C,A,0.1576868
A,B,1.7731838
C,B,0.1546215
A,C,5.4998815
B,C,3.2693203
B,A,3.1813096
C,A,0.1580459
A,B,1.7976446
C,B,0.154097
A,C,7.0446792
B,C,3.1012512
B,A,3.0384727000000002
C,A,0.1601204
A,B,1.7978615000000002
C,B,0.1542079
A,C,10.743094
B,C,3.1263754
B,A,3.2051582
C,A,0.1573875
A,B,1.7995142
C,B,0.1544475
A,C,12.998718499999999
B,C,3.1015017000000005
B,A,3.0535027
C,A,0.1642563
A,B,1.8005514
C,B,0.15775279999999997
A,C,19.4226612
B,C,3.1271539
B,A,3.0322754
C,A,0.1599808
A,B,1.7998028999999998
C,B,0.16078929999999997
A,C,12.2247865
B,C,3.1106278
B,A,3.0995506
C,A,0.1616651
A,B,1.7987324
C,B,0.157594
A,C,9.3597865
B,C,3.1178706000000003
B,A,3.1126577999999996
C,A,0.1602897
A,B,1.7774537000000001
C,B,0.15716970000000002
A,C,4.9309951
B,C,7.0468564
B,A,3.2205662999999998
C,A,0.15760770000000002
A,B,1.8010738
C,B,0.1589159
A,C,9.338359
B,C,3.0438964
B,A,3.0722437
C,A,0.1542843
A,B,1.7990747999999999
C,B,0.15231429999999999
A,C,7.429847
B,C,3.1247861
B,A,3.142024
C,A,0.1625265
A,B,1.7968098000000001
C,B,0.1564899
A,C,16.5016184
B,C,3.1233531
B,A,3.1076544
C,A,0.1615141
A,B,1.7784398000000001
C,B,0.1557345
A,C,5.5905655
B,C,3.2284157
B,A,3.2498964
C,A,0.15709179999999998
A,B,1.7743514
C,B,0.1556837
A,C,5.5457041
B,C,3.0204132
B,A,3.0506032000000003
C,A,0.1555674
A,B,1.797455
C,B,0.1545041
A,C,9.4725364
B,C,3.1818345
B,A,3.0114129000000003
C,A,0.1553526
A,B,1.7904077
C,B,0.1552022
A,C,10.151922099999998
B,C,3.045647
B,A,4.3559989
C,A,0.1640961
A,B,1.7992692
C,B,0.15730139999999998
A,C,7.903764999999999
B,C,3.1139992000000003
B,A,3.018683
C,A,0.1527508
A,B,1.8005578999999998
C,B,0.15263759999999998
A,C,27.1647569
B,C,3.1171627999999996
B,A,3.0984487
C,A,0.1573148
A,B,1.7748863000000001
C,B,0.15467020000000004
A,C,13.0209406
B,C,3.0595101000000002
B,A,3.1000682999999998
C,A,0.15481910000000002
A,B,1.8457853
C,B,0.154451
A,C,6.7350269
B,C,3.1421961
B,A,3.2315442
C,A,0.1580144
A,B,1.7742823
C,B,0.15757929999999998
A,C,7.2006985
B,C,3.1044123
B,A,3.1332458
C,A,0.1585567
A,B,1.7771431
C,B,0.1613581
A,C,8.425997099999998
B,C,3.0761532
B,A,3.0657735
C,A,0.1529685
A,B,1.7738723
C,B,0.1563839
A,C,7.2003089
B,C,3.1149369
B,A,3.0280705
C,A,0.15650039999999998
A,B,1.773217
C,B,0.1554819
A,C,5.925403
B,C,3.1273419
B,A,3.0555346
C,A,0.155805
A,B,1.7955767
C,B,0.1567196
A,C,6.5526767
B,C,3.037429
B,A,3.1946159
C,A,0.1588695
A,B,1.8056226
C,B,0.155885
A,C,10.3691905
B,C,3.0570249
B,A,3.0358662999999995
C,A,0.15625029999999998
A,B,1.7781902
C,B,0.1577851
A,C,4.9460419
B,C,3.2013049
B,A,3.1688094
C,A,0.1618114
A,B,1.7760843000000002
C,B,0.1523695
A,C,6.3840265
B,C,3.1181311000000003
B,A,3.1575661
C,A,0.1556539
A,B,1.7742421999999998
C,B,0.1565111
A,C,11.631609
B,C,3.2168438
B,A,3.0890497000000003
C,A,0.1527032
A,B,1.8474994
C,B,0.1564147
A,C,9.8777263
B,C,3.1119017999999996
B,A,3.1161775
C,A,0.1622916
A,B,1.7971384
C,B,0.155154
A,C,8.029477900000002
B,C,3.114066
B,A,3.0571777
C,A,0.15255410000000003
A,B,1.7731952000000002
C,B,0.15744979999999997
A,C,6.4817331
B,C,3.2780431
B,A,3.1294391
C,A,0.1543744
A,B,1.7735441000000003
C,B,0.1568655
A,C,9.7809194
B,C,3.0534559
B,A,3.1387623
C,A,0.1525631
A,B,1.8353671
C,B,0.1551533
A,C,4.847796400000001
B,C,3.1942332
B,A,3.0516037
C,A,0.1526246
A,B,1.7980336
C,B,0.1574082
A,C,3.962108
B,C,3.1412784
B,A,3.0422099
C,A,0.1527636
A,B,1.7730284
C,B,0.15619660000000002
A,C,4.739496099999999
B,C,3.1290442
B,A,3.0407372
C,A,0.153067
A,B,1.7737429
C,B,0.1619848
A,C,5.804247
B,C,3.1050633999999997
B,A,3.1215015
C,A,0.16160270000000002
A,B,1.7738076
C,B,0.1577605
A,C,4.8490310999999995
B,C,3.1401241
B,A,3.0362996
C,A,0.1525959
A,B,1.7997645
C,B,0.15927120000000003
A,C,4.632123
B,C,3.1673283
B,A,3.0375789
C,A,0.1518971
A,B,1.8000475
C,B,0.1575073
A,C,4.1508621
B,C,3.2401226000000003
B,A,3.100436
C,A,0.1571611
A,B,1.7714474999999998
C,B,0.15302020000000002
A,C,10.978860699999998
B,C,3.181182
B,A,3.0438956000000004
C,A,0.1531491
A,B,1.7969818
C,B,0.157074
A,C,5.8478135
B,C,3.1574482999999995
B,A,3.1534123
C,A,0.15757349999999998
A,B,1.7718296
C,B,0.1604326
A,C,6.3358627
B,C,3.102592
B,A,3.1117609
C,A,0.1548277
A,B,1.8223531
C,B,0.1565468
A,C,5.3989832
B,C,3.1503772
B,A,3.0418672000000004
C,A,0.1558943
A,B,1.7718
C,B,0.1531741
A,C,3.9704611000000005
B,C,3.1059435
B,A,3.0840931
C,A,0.1558101
A,B,1.7985653999999998
C,B,0.1521869
A,C,4.247014
B,C,3.159951
B,A,3.1408195
C,A,0.1573142
A,B,1.7725055
C,B,0.15793959999999999
A,C,4.570041799999999
B,C,3.0435834
B,A,3.0934957
C,A,0.1530653
A,B,1.7708464
C,B,0.15599860000000002
A,C,10.551749599999999
B,C,3.0826591
B,A,3.1952849
C,A,0.156375
A,B,1.7967393
C,B,0.1548965
A,C,5.654558
B,C,3.1274556
B,A,3.1792237
C,A,0.15786029999999998
A,B,1.8362158
C,B,0.1612699
A,C,5.1253577
B,C,3.0605576
B,A,3.0751023999999996
C,A,0.1565172
A,B,1.7714611
C,B,0.1535092
A,C,4.1641348
B,C,3.2147092
B,A,3.0649769
C,A,0.1560906
A,B,1.7934499
C,B,0.1519267
A,C,4.2936522
B,C,3.1847376
B,A,3.1157812999999996
C,A,0.1622109
A,B,1.7740148
C,B,0.15411760000000002
A,C,4.4697151
B,C,3.3595991
B,A,3.2171821
C,A,0.1613044
A,B,1.7940646
C,B,0.15264979999999997
A,C,4.3195541
B,C,3.0890767999999995
B,A,3.0271107999999995
C,A,0.1557068
A,B,1.7704380000000002
C,B,0.1568655
A,C,4.1259048
B,C,3.0978201000000003
B,A,3.0927386
C,A,0.15596210000000002
A,B,1.8028707999999998
C,B,0.1567964
A,C,8.6305614
B,C,3.2370742000000003
B,A,3.189361
C,A,0.1631631
A,B,1.8265881
C,B,0.15620770000000003
A,C,6.0820834
B,C,3.1583971
B,A,3.1113675
C,A,0.1559686
A,B,1.7950313000000002
C,B,0.157868
A,C,5.4011894
B,C,3.1150635
B,A,3.2317846
C,A,0.1614631
A,B,1.8002033
C,B,0.15577190000000002
A,C,10.4302904
B,C,3.14518
B,A,3.1282516
C,A,0.1574278
A,B,1.7766183
C,B,0.1566742
A,C,7.5919013
B,C,3.1607225
B,A,3.0873147999999997
C,A,0.1600442
A,B,1.798932
C,B,0.1655927
A,C,5.1753053
B,C,3.1172519
B,A,3.114416
C,A,0.1577614
A,B,1.803893
C,B,0.161749
A,C,4.3091408
B,C,3.0905355
B,A,3.1203789
C,A,0.15255639999999998
A,B,1.7994758000000002
C,B,0.1568827
A,C,4.3399029
B,C,3.1010639
B,A,3.0531113
C,A,0.1557853
A,B,1.7727051
C,B,0.1592004
A,C,4.2523892
B,C,3.144551
B,A,3.9330317999999997
C,A,0.15248689999999998
A,B,1.7717146000000001
C,B,0.1564553
A,C,3.9497584999999997
B,C,3.0275336
B,A,3.038732
C,A,0.1599921
A,B,1.7729988
C,B,0.1572149
A,C,4.0629052
B,C,3.0343857
B,A,3.1143490000000003
C,A,0.15234579999999998
A,B,1.7992266
C,B,0.1620272
A,C,4.0329963
B,C,3.1057232000000004
B,A,3.2162102000000004
C,A,0.1577532
A,B,1.7951331
C,B,0.1545434
A,C,3.8911635
B,C,3.060769
B,A,3.0617579
C,A,0.1520135
A,B,1.7720171000000002
C,B,0.1632015
A,C,3.7709634
B,C,3.0463267000000003
B,A,3.0616599
C,A,0.1571393
A,B,1.7901179
C,B,0.15753440000000002
A,C,3.7263365
B,C,3.1374031000000002
B,A,3.2166959999999998
C,A,0.1523483
A,B,1.8095082999999998
C,B,0.15901289999999998
A,C,4.0215042
B,C,3.1278012000000004
B,A,3.1086467
C,A,0.1570841
A,B,1.8107313000000003
C,B,0.1529973
A,C,4.3393396
B,C,3.1166723999999997
B,A,3.1344543
C,A,0.1540456
A,B,1.8183703000000002
C,B,0.1573205
A,C,3.6652368
B,C,3.064619
B,A,3.1392209
C,A,0.15807720000000003
A,B,1.7728867
C,B,0.1545098
A,C,4.2858721
B,C,3.1480368999999997
B,A,3.0306134
C,A,0.1590287
A,B,1.7959712
C,B,0.1574389
A,C,4.045273399999999
B,C,3.2301484
B,A,3.0797525
C,A,0.1557238
A,B,1.8203361
C,B,0.1543547
A,C,3.766665
B,C,3.1292865
B,A,3.0334367
C,A,0.15545150000000002
A,B,1.7859493000000002
C,B,0.15342579999999997
A,C,4.2619715
B,C,3.1339957
B,A,3.0359755
C,A,0.151666
A,B,1.7739231
C,B,0.1579529
A,C,3.511656
B,C,3.0436751
B,A,3.1104002
C,A,0.1581767
A,B,1.7992131999999998
C,B,0.155467
A,C,3.7989867
B,C,3.1063168
B,A,3.1156108
C,A,0.1556171
A,B,1.7723776000000002
C,B,0.15499920000000003
A,C,3.6243935
B,C,3.2403716
B,A,3.0470266
C,A,0.1553377
A,B,1.7874423
C,B,0.1592794
A,C,3.9962496
B,C,3.1883685
B,A,3.0780865
C,A,0.15596629999999997
A,B,1.8164655
C,B,0.15322239999999998
A,C,3.8784283
B,C,3.0431322
B,A,3.0398235000000002
C,A,0.1555995
A,B,1.8185565
C,B,0.15248520000000002
A,C,3.7152912
B,C,3.1591703
B,A,3.1296755
C,A,0.1546547
A,B,1.7730569999999999
C,B,0.1573994
A,C,3.7459621
B,C,3.0672137999999998
B,A,3.1199787
C,A,0.1576915
A,B,1.8195371999999999
C,B,0.1549106
A,C,3.6593150000000003
B,C,3.6902012
B,A,3.1200237
C,A,0.1550351
A,B,1.800864
C,B,0.1629567
A,C,3.9722927
B,C,3.2823331
B,A,3.2224891
C,A,0.1529761
A,B,1.7729556
C,B,0.1545373
A,C,3.7639386
B,C,3.1224673
B,A,3.106544
C,A,0.1574796
A,B,1.7960985
C,B,0.1575537
A,C,5.454419000000001
B,C,3.1247321
B,A,3.2507784
C,A,0.1557605
A,B,1.813712
C,B,0.1531201
A,C,4.7465989
B,C,3.107785
B,A,3.0464224
C,A,0.1595846
A,B,1.7960677999999999
C,B,0.1573211
A,C,4.9077542
B,C,3.0404725
B,A,3.0822822
C,A,0.15544349999999998
A,B,1.7969549
C,B,0.1643216
A,C,10.640334699999999
B,C,3.9163843000000003
B,A,3.0874952
C,A,0.15259
A,B,1.799884
C,B,0.1613653
A,C,4.6013151
B,C,3.2008959
B,A,3.1400655
C,A,0.1577555
A,B,1.7709113
C,B,0.156315
A,C,4.4676859
B,C,3.0623712
B,A,3.2118297
C,A,0.157885
A,B,1.8249763
C,B,0.1528879
A,C,4.1008512999999995
B,C,3.0862796
B,A,3.0641319
C,A,0.1570072
A,B,1.7750139999999999
C,B,0.1534445
A,C,4.017636
B,C,3.0939076
B,A,3.1144425
C,A,0.1575071
A,B,1.7971065
C,B,0.15454129999999996
A,C,4.0124946
B,C,3.1014778
B,A,3.0608574
C,A,0.15588210000000002
A,B,1.7721748
C,B,0.1547204
A,C,3.9397701
B,C,3.0747425
B,A,3.2142508999999997
C,A,0.1597685
A,B,1.7952179
C,B,0.15316229999999997
A,C,4.2773337
B,C,3.1010106
B,A,3.2064492
C,A,0.157686
A,B,1.8208019
C,B,0.1566681
A,C,4.0163595
B,C,3.0677011000000003
B,A,3.2340267000000003
C,A,0.1577851
A,B,1.7745376
C,B,0.1544269
A,C,3.9613891000000003
B,C,3.0647982999999996
B,A,3.0808485
C,A,0.15397439999999998
A,B,1.8359991000000002
C,B,0.15712420000000002
A,C,4.1481553
B,C,3.1458145
B,A,3.1796212
C,A,0.1559171
A,B,1.8181026000000002
C,B,0.15458139999999998
A,C,4.1470579
B,C,3.1198957999999997
B,A,3.1399339
C,A,0.1526899
A,B,1.8360238999999998
C,B,0.1526185
A,C,9.9627681
B,C,3.1051465
B,A,3.1722152
C,A,0.1571101
A,B,1.7946995
C,B,0.155555
A,C,5.1195944
B,C,3.0607653999999997
B,A,3.1034916
C,A,0.1575871
A,B,1.7724542
C,B,0.1602057
A,C,4.6716312
B,C,3.0443187000000003
B,A,3.1058998
C,A,0.158162
A,B,1.8025697
C,B,0.15612579999999998
A,C,6.6314901
B,C,3.1852273999999996
B,A,3.1219504000000002
C,A,0.1526219
A,B,1.8107297999999998
C,B,0.155586
A,C,4.3401998
B,C,3.1385669
B,A,3.2028711
C,A,0.1544995
A,B,1.8085236
C,B,0.1598601
A,C,5.2720788
B,C,3.1280179
B,A,3.04983
C,A,0.1569858
A,B,1.8063509999999998
C,B,0.1551399
A,C,4.4725743
B,C,3.0908946
B,A,3.0917999
C,A,0.1539362
A,B,1.8133196
C,B,0.15601579999999998
A,C,4.3738721
B,C,3.0715097
B,A,3.0713918999999996
C,A,0.1598498
A,B,1.7970951000000002
C,B,0.15491
A,C,4.2751141
B,C,3.119428
B,A,3.9608865
C,A,0.1619185
A,B,1.7963496
C,B,0.1574527
A,C,4.443226200000001
B,C,3.1143232000000003
B,A,3.1880363999999997
C,A,0.1563868
A,B,1.7704714
C,B,0.15808239999999998
A,C,4.337572799999999
B,C,3.0586632000000002
B,A,3.1217604
C,A,0.1545499
A,B,1.7717276000000002
C,B,0.1560759
A,C,3.8569835
B,C,3.1446952
B,A,3.1452713
C,A,0.1565275
A,B,1.7722382
C,B,0.1612741
A,C,3.656227
B,C,3.1275317
B,A,3.0275765
C,A,0.15710970000000002
A,B,1.7983309
C,B,0.1558042
A,C,3.8023074
B,C,3.1207098
B,A,3.0680956000000004
C,A,0.15632839999999998
A,B,1.8310796000000003
C,B,0.1609151
A,C,3.6033987
B,C,3.1009892000000003
B,A,3.1640243
C,A,0.1584246
A,B,1.8029998999999999
C,B,0.1547189
A,C,4.2768158
B,C,3.1942195
B,A,3.1039569
C,A,0.1578441
A,B,1.7967277
C,B,0.15821849999999998
A,C,3.8152425
B,C,3.1954439999999997
B,A,3.0451284
C,A,0.1560196
A,B,1.7952883000000002
C,B,0.16212420000000002
A,C,3.7031078
B,C,3.1865264
B,A,3.0586842
C,A,0.1627856
A,B,1.7705911
C,B,0.1558594
A,C,3.8434602
B,C,3.2164777
B,A,3.1140162
C,A,0.1572848
A,B,1.7956813
C,B,0.1547561
A,C,3.7759182
B,C,3.1143952
B,A,3.1603343
C,A,0.1577125
A,B,1.7953464
C,B,0.1549054
A,C,4.42874
